Time-Stame, X-position, Y-position, Z-position, X-pixel, Y-pixel, Rotation-vector, Translation-vector, mua, mus, muaLUT, musLUT
1106.367,-24.35, 10.22, 1882.86, 516.69, 521.78, -0.3320, 0.0398, 0.0390, -32.0686, -1.3810, 1870.2017, 1.2481, 3.3850, 0.0500, 3.0000
1111.647,-29.38, 10.33, 1880.59, 494.43, 522.28, -0.3379, 0.0479, 0.0406, -37.1976, -1.3558, 1868.0594, 0.0048, 1.8630, 0.0131, 3.0000
1116.850,-34.42, 10.35, 1879.38, 472.15, 522.41, -0.3388, 0.0551, 0.0414, -42.3340, -1.3435, 1866.9194, -0.0048, 6.3045, 0.0131, 3.0000
1122.288,-39.50, 10.42, 1878.64, 449.73, 522.74, -0.3425, 0.0611, 0.0426, -47.4822, -1.3209, 1866.2783, 3.9213, 9.7815, 0.0500, 3.0000
1127.579,-44.51, 10.43, 1876.71, 427.46, 522.84, -0.3429, 0.0678, 0.0439, -52.5768, -1.3159, 1864.4051, 0.0135, 1.2459, 0.0500, 0.9153
1132.891,-49.57, 10.45, 1875.74, 405.06, 522.95, -0.3426, 0.0743, 0.0449, -57.7140, -1.2942, 1863.4886, 1.9457, 0.3690, 0.0500, 3.0000
1139.466,-54.58, 10.54, 1873.36, 382.66, 523.41, -0.3485, 0.0811, 0.0464, -62.7998, -1.2781, 1861.2360, -0.0075, 5.2759, 0.0500, 0.1000
1145.935,-59.68, 10.56, 1872.87, 360.06, 523.50, -0.3487, 0.0846, 0.0470, -67.9426, -1.2633, 1860.7749, -0.0025, 4.5252, 0.0500, 2.0333
1151.517,-64.69, 10.58, 1871.53, 337.72, 523.59, -0.3483, 0.0908, 0.0484, -73.0284, -1.2491, 1859.4811, 0.0956, 0.1432, 0.0500, 1.0783
1157.371,-69.55, 10.73, 1866.36, 315.37, 524.38, -0.3583, 0.1003, 0.0497, -78.0026, -1.2200, 1854.5167, 0.9965, 4.6133, 0.0500, 0.9618
1163.127,-74.61, 10.73, 1864.95, 292.70, 524.41, -0.3569, 0.1039, 0.0499, -83.1085, -1.2021, 1853.1168, 0.2976, 0.0963, 0.0500, 0.7522
1169.986,-79.52, 10.87, 1860.70, 270.12, 525.13, -0.3660, 0.1085, 0.0514, -88.0563, -1.1780, 1849.0215, -0.0025, 5.6266, 0.0500, 3.0000
1175.703,-84.47, 10.88, 1859.38, 247.86, 525.22, -0.3652, 0.1176, 0.0524, -93.1182, -1.1530, 1847.7656, -0.0027, 6.3289, 0.0500, 1.0900
1365.869,67.19, -14.30, 1895.37, 916.95, 416.22, -0.3893, -0.0738, 0.0182, 60.9387, -26.6135, 1882.5684, 0.0416, 0.2000, 0.0500, 3.0000
1374.617,62.16, -14.42, 1898.11, 894.62, 415.82, -0.3827, -0.0693, 0.0192, 55.8568, -26.6454, 1885.2592, 1.3064, 1.3379, 0.0500, 1.1598
1380.431,57.08, -14.44, 1900.06, 872.22, 415.78, -0.3819, -0.0658, 0.0193, 50.7276, -26.6578, 1887.2212, 0.0081, 3.1193, 0.0500, 3.0000
1385.922,52.00, -14.44, 1900.94, 849.97, 415.81, -0.3816, -0.0600, 0.0210, 45.5704, -26.6581, 1888.1341, 0.0335, 0.2164, 0.0500, 0.7755
1391.864,46.89, -14.45, 1901.90, 827.64, 415.81, -0.3810, -0.0560, 0.0227, 40.4199, -26.6633, 1889.1112, -0.0086, 3.8935, 0.0500, 0.7639
1396.967,41.89, -14.57, 1905.98, 805.51, 415.41, -0.3746, -0.0491, 0.0229, 35.3240, -26.7021, 1893.1673, 2.8810, 7.7462, 0.0500, 1.1133
1402.448,36.76, -14.59, 1906.20, 783.23, 415.37, -0.3729, -0.0443, 0.0246, 30.1385, -26.6968, 1893.3954, 0.1290, 0.1240, 0.0500, 0.1233
1407.888,31.68, -14.62, 1908.84, 760.97, 415.30, -0.3711, -0.0393, 0.0266, 25.0000, -26.7187, 1896.0487, 1.5020, 0.5961, 0.0500, 3.0000
1413.510,26.61, -14.63, 1908.82, 738.99, 415.27, -0.3696, -0.0305, 0.0263, 19.7970, -26.6959, 1896.0653, 0.0603, 0.1719, 0.0500, 0.1000
1419.037,21.47, -14.60, 1909.16, 716.71, 415.39, -0.3703, -0.0262, 0.0275, 14.6077, -26.6823, 1896.4473, 0.0795, 0.1479, 0.0500, 3.0000
1425.268,16.35, -14.61, 1909.90, 694.50, 415.37, -0.3691, -0.0206, 0.0292, 9.4220, -26.6822, 1897.2173, -0.0031, 6.4743, 0.0500, 0.8104
1430.919,11.29, -14.62, 1910.99, 672.54, 415.40, -0.3684, -0.0116, 0.0298, 4.2341, -26.6692, 1898.3639, 0.0223, 0.2431, 0.0500, 0.6241
1436.301,6.20, -14.59, 1910.85, 650.51, 415.52, -0.3691, -0.0027, 0.0314, -0.9671, -26.6515, 1898.2937, 0.0040, 2.5009, 0.0203, 1.1715
1441.491,1.04, -14.61, 1912.06, 628.16, 415.47, -0.3673, -0.0002, 0.0317, -6.1629, -26.6475, 1899.4969, 1.2474, 0.8633, 0.0500, 1.0783
1446.769,-4.06, -14.60, 1912.43, 606.13, 415.52, -0.3669, 0.0074, 0.0331, -11.3519, -26.6352, 1899.9203, -0.0046, 6.4953, 0.0500, 1.5675
1452.145,-9.15, -14.52, 1910.34, 584.03, 415.78, -0.3698, 0.0150, 0.0348, -16.5435, -26.5975, 1897.9222, 0.0103, 1.0245, 0.0258, 0.7755
1457.654,-14.26, -14.57, 1913.30, 562.01, 415.65, -0.3666, 0.0229, 0.0362, -21.7505, -26.6132, 1900.9063, 1.1199, 1.3669, 0.0500, 1.2880
1462.976,-19.35, -14.56, 1912.65, 539.99, 415.68, -0.3656, 0.0303, 0.0372, -26.9329, -26.5870, 1900.3067, 1.8429, 1.0344, 0.0500, 0.7871
1468.106,-24.48, -14.49, 1910.91, 517.70, 415.92, -0.3675, 0.0329, 0.0380, -32.0941, -26.5449, 1898.6109, 0.0066, 1.8659, 0.0290, 1.4743
1473.454,-29.61, -14.46, 1911.53, 495.51, 416.07, -0.3683, 0.0377, 0.0393, -37.2841, -26.5273, 1899.2808, -0.0052, 6.3826, 0.0500, 1.1715
1479.159,-34.66, -14.42, 1909.97, 473.57, 416.21, -0.3687, 0.0446, 0.0408, -42.4085, -26.4909, 1897.7840, -0.0024, 7.0222, 0.0500, 3.0000
1484.544,-39.72, -14.36, 1908.73, 451.53, 416.44, -0.3702, 0.0505, 0.0408, -47.5525, -26.4400, 1896.6076, 0.0643, -0.1338, 0.0500, 3.0000
1489.847,-44.79, -14.26, 1908.78, 429.56, 416.84, -0.3750, 0.0570, 0.0420, -52.6981, -26.4063, 1896.7642, -0.0035, 2.8925, 0.0500, 1.9635
1495.557,-49.75, -14.13, 1904.69, 407.57, 417.29, -0.3795, 0.0664, 0.0442, -57.7732, -26.3306, 1892.8081, -0.0016, 7.3959, 0.0085, 1.8936
1501.016,-54.88, -14.14, 1904.11, 385.25, 417.21, -0.3763, 0.0697, 0.0446, -62.9386, -26.3050, 1892.2161, 1.5435, 0.9880, 0.0500, 3.0000
